original_path,output_path,speaker,class,original_format,original_duration,original_sample_rate,original_channels,processing_status,failure_reason
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 35.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 35.wav,SPK003,proxima,.m4a,2.2400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 36.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 36.wav,SPK003,proxima,.m4a,1.8347,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 37.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 37.wav,SPK003,proxima,.m4a,1.6000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 38.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 38.wav,SPK003,proxima,.m4a,1.6853,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 39.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 39.wav,SPK003,proxima,.m4a,2.3467,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 4.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 4.wav,SPK003,proxima,.m4a,1.8347,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 40.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 40.wav,SPK003,proxima,.m4a,1.7493,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 5.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 5.wav,SPK003,proxima,.m4a,1.5787,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 6.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 6.wav,SPK003,proxima,.m4a,1.7280,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 7.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 7.wav,SPK003,proxima,.m4a,1.7707,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 8.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 8.wav,SPK003,proxima,.m4a,1.8133,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK003\proxima\New recording 9.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK003\proxima\New recording 9.wav,SPK003,proxima,.m4a,2.1120,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (10).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (10).wav,SPK005,proxima,.m4a,2.4320,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (11).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (11).wav,SPK005,proxima,.m4a,2.5813,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (12).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (12).wav,SPK005,proxima,.m4a,2.7307,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (13).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (13).wav,SPK005,proxima,.m4a,3.2427,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (14).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (14).wav,SPK005,proxima,.m4a,3.1787,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (15).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (15).wav,SPK005,proxima,.m4a,3.2000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (16).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (16).wav,SPK005,proxima,.m4a,3.0080,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (17).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (17).wav,SPK005,proxima,.m4a,2.5600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (18).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (18).wav,SPK005,proxima,.m4a,2.9867,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (19).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (19).wav,SPK005,proxima,.m4a,3.0933,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (2).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (2).wav,SPK005,proxima,.m4a,2.7947,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (20).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (20).wav,SPK005,proxima,.m4a,4.1600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (21).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (21).wav,SPK005,proxima,.m4a,2.7520,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (22).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (22).wav,SPK005,proxima,.m4a,3.7547,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (23).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (23).wav,SPK005,proxima,.m4a,3.3920,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (24).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (24).wav,SPK005,proxima,.m4a,2.7520,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (25).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (25).wav,SPK005,proxima,.m4a,3.0080,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (26).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (26).wav,SPK005,proxima,.m4a,3.1360,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (27).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (27).wav,SPK005,proxima,.m4a,2.2400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (28).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (28).wav,SPK005,proxima,.m4a,2.6667,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (29).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (29).wav,SPK005,proxima,.m4a,2.8160,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (30).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (30).wav,SPK005,proxima,.m4a,2.4533,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (31).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (31).wav,SPK005,proxima,.m4a,3.5627,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (32).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (32).wav,SPK005,proxima,.m4a,2.8800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (33).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (33).wav,SPK005,proxima,.m4a,2.9013,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (34).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (34).wav,SPK005,proxima,.m4a,3.2000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (35).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (35).wav,SPK005,proxima,.m4a,2.6667,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (36).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (36).wav,SPK005,proxima,.m4a,2.4747,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (37).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (37).wav,SPK005,proxima,.m4a,2.1120,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (38).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (38).wav,SPK005,proxima,.m4a,2.4960,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (39).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (39).wav,SPK005,proxima,.m4a,2.9013,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (4).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (4).wav,SPK005,proxima,.m4a,2.1547,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (40).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (40).wav,SPK005,proxima,.m4a,2.4107,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (41).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (41).wav,SPK005,proxima,.m4a,2.0693,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (42).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (42).wav,SPK005,proxima,.m4a,2.4533,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (43).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (43).wav,SPK005,proxima,.m4a,2.2400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (44).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (44).wav,SPK005,proxima,.m4a,2.4320,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (45).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (45).wav,SPK005,proxima,.m4a,2.8160,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (46).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (46).wav,SPK005,proxima,.m4a,2.6240,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (47).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (47).wav,SPK005,proxima,.m4a,2.9013,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (48).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (48).wav,SPK005,proxima,.m4a,2.3467,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (49).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (49).wav,SPK005,proxima,.m4a,1.7707,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (5).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (5).wav,SPK005,proxima,.m4a,2.8160,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (50).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (50).wav,SPK005,proxima,.m4a,2.4960,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (51).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (51).wav,SPK005,proxima,.m4a,2.0693,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (6).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (6).wav,SPK005,proxima,.m4a,2.7307,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (7).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (7).wav,SPK005,proxima,.m4a,1.9627,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (8).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (8).wav,SPK005,proxima,.m4a,2.4533,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording (9).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording (9).wav,SPK005,proxima,.m4a,2.8800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Copy of Recording.m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Copy of Recording.wav,SPK005,proxima,.m4a,2.8587,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (10).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (10).wav,SPK005,proxima,.m4a,2.4320,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (11).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (11).wav,SPK005,proxima,.m4a,2.5813,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (12).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (12).wav,SPK005,proxima,.m4a,2.7307,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (13).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (13).wav,SPK005,proxima,.m4a,3.2427,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (14).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (14).wav,SPK005,proxima,.m4a,3.1787,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (15).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (15).wav,SPK005,proxima,.m4a,3.2000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (16).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (16).wav,SPK005,proxima,.m4a,3.0080,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (17).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (17).wav,SPK005,proxima,.m4a,2.5600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (18).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (18).wav,SPK005,proxima,.m4a,2.9867,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (19).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (19).wav,SPK005,proxima,.m4a,3.0933,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (2).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (2).wav,SPK005,proxima,.m4a,2.7947,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (20).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (20).wav,SPK005,proxima,.m4a,4.1600,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (21).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (21).wav,SPK005,proxima,.m4a,2.7520,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (22).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (22).wav,SPK005,proxima,.m4a,3.7547,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (23).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (23).wav,SPK005,proxima,.m4a,3.3920,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (24).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (24).wav,SPK005,proxima,.m4a,2.7520,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (25).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (25).wav,SPK005,proxima,.m4a,3.0080,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (26).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (26).wav,SPK005,proxima,.m4a,3.1360,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (27).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (27).wav,SPK005,proxima,.m4a,2.2400,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (28).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (28).wav,SPK005,proxima,.m4a,2.6667,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (29).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (29).wav,SPK005,proxima,.m4a,2.8160,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (30).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (30).wav,SPK005,proxima,.m4a,2.4533,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (31).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (31).wav,SPK005,proxima,.m4a,3.5627,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (32).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (32).wav,SPK005,proxima,.m4a,2.8800,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (33).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (33).wav,SPK005,proxima,.m4a,2.9013,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (34).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (34).wav,SPK005,proxima,.m4a,3.2000,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (35).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (35).wav,SPK005,proxima,.m4a,2.6667,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (36).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (36).wav,SPK005,proxima,.m4a,2.4747,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (37).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (37).wav,SPK005,proxima,.m4a,2.1120,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (38).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (38).wav,SPK005,proxima,.m4a,2.4960,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (39).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (39).wav,SPK005,proxima,.m4a,2.9013,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (4).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (4).wav,SPK005,proxima,.m4a,2.1547,48000,2,SUCCESS,
c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATASET\SPK005\proxima\Recording (40).m4a,c:\Users\Dell\Desktop\KWS PROJECT\PROXIMA_DATA_2\SPK005\proxima\Recording (40).wav,SPK005,proxima,.m4a,2.4107,48000,2,SUCCESS,
